state_name,state_code,district_name,district_code,number_of_schools,number_of_teachers,students_surveyed,learning_outcome_code,performance,subject,grade,learning_outcome,latitude,longitude
Delhi,10,South West B,745,51,204,720,M706,21.80250395,Math,Grade 8,Uses exponential form of numbers to simplify problems involving multiplication and division of large numbers,28.6122,76.9865
Delhi,10,East,740,62,239,860,M706,22.42758563,Math,Grade 8,Uses exponential form of numbers to simplify problems involving multiplication and division of large numbers,28.6146,77.2959
Delhi,10,West B,746,56,219,705,M706,24.9508877,Math,Grade 8,Uses exponential form of numbers to simplify problems involving multiplication and division of large numbers,28.6196,77.0881
Delhi,10,West A,85,57,213,776,M706,20.4499516,Math,Grade 8,Uses exponential form of numbers to simplify problems involving multiplication and division of large numbers,28.6246,77.2987
Delhi,10,North,80,62,248,804,M706,21.63414227,Math,Grade 8,Uses exponential form of numbers to simplify problems involving multiplication and division of large numbers,28.6859,77.2148
Delhi,10,Central,77,62,245,836,M706,23.01202112,Math,Grade 8,Uses exponential form of numbers to simplify problems involving multiplication and division of large numbers,28.6859,77.2148
Delhi,10,North East,741,53,196,659,M706,17.23480057,Math,Grade 8,Uses exponential form of numbers to simplify problems involving multiplication and division of large numbers,28.7133,77.257
Delhi,10,North West A,82,57,219,746,M706,20.30306325,Math,Grade 8,Uses exponential form of numbers to simplify problems involving multiplication and division of large numbers,28.7186,77.0685
Delhi,10,North West B,742,57,219,750,M706,25.32687933,Math,Grade 8,Uses exponential form of numbers to simplify problems involving multiplication and division of large numbers,28.7373,77.091
Delhi,10,South,743,57,274,649,SCI1007,43.11234425,Sci,Grade 10,"Uses scientific conventions to represent units of various quantities, symbols, formulae, and equations.",28.5436,77.2706
Delhi,10,South East,744,70,349,767,SCI1007,41.2046804,Sci,Grade 10,"Uses scientific conventions to represent units of various quantities, symbols, formulae, and equations.",28.563,77.2611
Delhi,10,New Delhi,79,57,275,658,SCI1007,51.2820012,Sci,Grade 10,"Uses scientific conventions to represent units of various quantities, symbols, formulae, and equations.",28.5669,77.1295
Delhi,10,South West A,84,72,349,791,SCI1007,48.93354493,Sci,Grade 10,"Uses scientific conventions to represent units of various quantities, symbols, formulae, and equations.",28.5929,77.0346
Delhi,10,South West B,745,62,308,718,SCI1007,42.30576953,Sci,Grade 10,"Uses scientific conventions to represent units of various quantities, symbols, formulae, and equations.",28.6122,76.9865
Delhi,10,East,740,67,329,794,SCI1007,45.47003666,Sci,Grade 10,"Uses scientific conventions to represent units of various quantities, symbols, formulae, and equations.",28.6146,77.2959
Delhi,10,West B,746,66,322,721,SCI1007,40.57742516,Sci,Grade 10,"Uses scientific conventions to represent units of various quantities, symbols, formulae, and equations.",28.6196,77.0881
Delhi,10,West A,85,67,329,757,SCI1007,36.77329161,Sci,Grade 10,"Uses scientific conventions to represent units of various quantities, symbols, formulae, and equations.",28.6246,77.2987
Delhi,10,North,80,76,371,840,SCI1007,44.98604347,Sci,Grade 10,"Uses scientific conventions to represent units of various quantities, symbols, formulae, and equations.",28.6859,77.2148
Delhi,10,Central,77,71,358,803,SCI1007,44.68974579,Sci,Grade 10,"Uses scientific conventions to represent units of various quantities, symbols, formulae, and equations.",28.6859,77.2148
Delhi,10,North East,741,60,276,643,SCI1007,39.71027539,Sci,Grade 10,"Uses scientific conventions to represent units of various quantities, symbols, formulae, and equations.",28.7133,77.257
Delhi,10,North West A,82,66,320,723,SCI1007,42.68816519,Sci,Grade 10,"Uses scientific conventions to represent units of various quantities, symbols, formulae, and equations.",28.7186,77.0685
Delhi,10,North West B,742,66,323,760,SCI1007,43.26466159,Sci,Grade 10,"Uses scientific conventions to represent units of various quantities, symbols, formulae, and equations.",28.7373,77.091
Delhi,10,South,743,50,193,691,M808,42.31862652,Math,Grade 8,uses various algebric identities in solving problem of daily life.,28.5436,77.2706
Delhi,10,South East,744,62,247,785,M808,42.11005147,Math,Grade 8,uses various algebric identities in solving problem of daily life.,28.563,77.2611
Delhi,10,New Delhi,79,55,216,728,M808,43.58760874,Math,Grade 8,uses various algebric identities in solving problem of daily life.,28.5669,77.1295
Delhi,10,South West A,84,67,253,859,M808,43.96043109,Math,Grade 8,uses various algebric identities in solving problem of daily life.,28.5929,77.0346
Delhi,10,South West B,745,51,204,720,M808,40.77212407,Math,Grade 8,uses various algebric identities in solving problem of daily life.,28.6122,76.9865
Delhi,10,East,740,62,239,860,M808,46.21106954,Math,Grade 8,uses various algebric identities in solving problem of daily life.,28.6146,77.2959
Delhi,10,West B,746,56,219,705,M808,41.64272966,Math,Grade 8,uses various algebric identities in solving problem of daily life.,28.6196,77.0881
Delhi,10,West A,85,57,213,776,M808,40.13895207,Math,Grade 8,uses various algebric identities in solving problem of daily life.,28.6246,77.2987
Delhi,10,North,80,62,248,804,M808,39.07504922,Math,Grade 8,uses various algebric identities in solving problem of daily life.,28.6859,77.2148
Delhi,10,Central,77,62,245,836,M808,39.43506605,Math,Grade 8,uses various algebric identities in solving problem of daily life.,28.6859,77.2148
Delhi,10,North East,741,53,196,659,M808,35.27653333,Math,Grade 8,uses various algebric identities in solving problem of daily life.,28.7133,77.257
Delhi,10,North West A,82,57,219,746,M808,39.3515905,Math,Grade 8,uses various algebric identities in solving problem of daily life.,28.7186,77.0685
Delhi,10,North West B,742,57,219,750,M808,46.7411436,Math,Grade 8,uses various algebric identities in solving problem of daily life.,28.7373,77.091
Delhi,10,South,743,50,193,691,M812,38.60233753,Math,Grade 8,Verifies properties of parallelogram and establishes the relationship between them through reasoning,28.5436,77.2706
Delhi,10,South East,744,62,247,785,M812,40.63334431,Math,Grade 8,Verifies properties of parallelogram and establishes the relationship between them through reasoning,28.563,77.2611
Delhi,10,New Delhi,79,55,216,728,M812,42.85517074,Math,Grade 8,Verifies properties of parallelogram and establishes the relationship between them through reasoning,28.5669,77.1295
Delhi,10,South West A,84,67,253,859,M812,41.70110263,Math,Grade 8,Verifies properties of parallelogram and establishes the relationship between them through reasoning,28.5929,77.0346
Delhi,10,South West B,745,51,204,720,M812,41.91803218,Math,Grade 8,Verifies properties of parallelogram and establishes the relationship between them through reasoning,28.6122,76.9865
Delhi,10,East,740,62,239,860,M812,39.73768509,Math,Grade 8,Verifies properties of parallelogram and establishes the relationship between them through reasoning,28.6146,77.2959
Delhi,10,West B,746,56,219,705,M812,40.95573508,Math,Grade 8,Verifies properties of parallelogram and establishes the relationship between them through reasoning,28.6196,77.0881
Delhi,10,West A,85,57,213,776,M812,36.01980066,Math,Grade 8,Verifies properties of parallelogram and establishes the relationship between them through reasoning,28.6246,77.2987
Delhi,10,North,80,62,248,804,M812,40.111539,Math,Grade 8,Verifies properties of parallelogram and establishes the relationship between them through reasoning,28.6859,77.2148
Delhi,10,Central,77,62,245,836,M812,35.33736953,Math,Grade 8,Verifies properties of parallelogram and establishes the relationship between them through reasoning,28.6859,77.2148
Delhi,10,North East,741,53,196,659,M812,33.32741339,Math,Grade 8,Verifies properties of parallelogram and establishes the relationship between them through reasoning,28.7133,77.257
Delhi,10,North West A,82,57,219,746,M812,36.2744514,Math,Grade 8,Verifies properties of parallelogram and establishes the relationship between them through reasoning,28.7186,77.0685
Delhi,10,North West B,742,57,219,750,M812,43.27274955,Math,Grade 8,Verifies properties of parallelogram and establishes the relationship between them through reasoning,28.7373,77.091
Delhi,10,South,743,30,80,721,EVS314,58.88,Evs,Grade 3,"Voices opinion on good/bad touch , stereotypes for tasks/play/food in family w.r.t gender, misuse/wastage of food and water in family and school.",28.5436,77.2706
Delhi,10,South East,744,34,98,780,EVS314,55.03,Evs,Grade 3,"Voices opinion on good/bad touch , stereotypes for tasks/play/food in family w.r.t gender, misuse/wastage of food and water in family and school.",28.563,77.2611
Delhi,10,New Delhi,79,33,96,841,EVS314,51.83,Evs,Grade 3,"Voices opinion on good/bad touch , stereotypes for tasks/play/food in family w.r.t gender, misuse/wastage of food and water in family and school.",28.5669,77.1295
Delhi,10,South West A,84,40,108,996,EVS314,52.93,Evs,Grade 3,"Voices opinion on good/bad touch , stereotypes for tasks/play/food in family w.r.t gender, misuse/wastage of food and water in family and school.",28.5929,77.0346
Delhi,10,South West B,745,30,83,817,EVS314,48.58,Evs,Grade 3,"Voices opinion on good/bad touch , stereotypes for tasks/play/food in family w.r.t gender, misuse/wastage of food and water in family and school.",28.6122,76.9865
Delhi,10,East,740,36,98,900,EVS314,56.88,Evs,Grade 3,"Voices opinion on good/bad touch , stereotypes for tasks/play/food in family w.r.t gender, misuse/wastage of food and water in family and school.",28.6146,77.2959
Delhi,10,West B,746,28,84,733,EVS314,50.69,Evs,Grade 3,"Voices opinion on good/bad touch , stereotypes for tasks/play/food in family w.r.t gender, misuse/wastage of food and water in family and school.",28.6196,77.0881
Delhi,10,West A,85,31,86,740,EVS314,47.19,Evs,Grade 3,"Voices opinion on good/bad touch , stereotypes for tasks/play/food in family w.r.t gender, misuse/wastage of food and water in family and school.",28.6246,77.2987
Delhi,10,North,80,32,89,747,EVS314,59.14,Evs,Grade 3,"Voices opinion on good/bad touch , stereotypes for tasks/play/food in family w.r.t gender, misuse/wastage of food and water in family and school.",28.6859,77.2148
Delhi,10,Central,77,31,76,637,EVS314,50.48,Evs,Grade 3,"Voices opinion on good/bad touch , stereotypes for tasks/play/food in family w.r.t gender, misuse/wastage of food and water in family and school.",28.6859,77.2148
Delhi,10,North East,741,28,65,623,EVS314,42.5,Evs,Grade 3,"Voices opinion on good/bad touch , stereotypes for tasks/play/food in family w.r.t gender, misuse/wastage of food and water in family and school.",28.7133,77.257
Delhi,10,North West A,82,29,75,654,EVS314,50.45,Evs,Grade 3,"Voices opinion on good/bad touch , stereotypes for tasks/play/food in family w.r.t gender, misuse/wastage of food and water in family and school.",28.7186,77.0685
Delhi,10,North West B,742,29,82,809,EVS314,47.39,Evs,Grade 3,"Voices opinion on good/bad touch , stereotypes for tasks/play/food in family w.r.t gender, misuse/wastage of food and water in family and school.",28.7373,77.091
Delhi,10,South,743,30,75,698,EVS512,54.61207106,Evs,Grade 5,Voices opinions on issues observed/experienced and relates practices/happenings to larger issues of society,28.5436,77.2706
Delhi,10,South East,744,34,98,756,EVS512,47.58636559,Evs,Grade 5,Voices opinions on issues observed/experienced and relates practices/happenings to larger issues of society,28.563,77.2611
Delhi,10,New Delhi,79,34,98,899,EVS512,56.99907964,Evs,Grade 5,Voices opinions on issues observed/experienced and relates practices/happenings to larger issues of society,28.5669,77.1295
Delhi,10,South West A,84,41,115,1099,EVS512,52.13477258,Evs,Grade 5,Voices opinions on issues observed/experienced and relates practices/happenings to larger issues of society,28.5929,77.0346
Delhi,10,South West B,745,27,77,737,EVS512,50.70539153,Evs,Grade 5,Voices opinions on issues observed/experienced and relates practices/happenings to larger issues of society,28.6122,76.9865
Delhi,10,East,740,34,93,941,EVS512,51.93317141,Evs,Grade 5,Voices opinions on issues observed/experienced and relates practices/happenings to larger issues of society,28.6146,77.2959
Delhi,10,West B,746,28,89,746,EVS512,51.79733777,Evs,Grade 5,Voices opinions on issues observed/experienced and relates practices/happenings to larger issues of society,28.6196,77.0881
Delhi,10,West A,85,30,85,781,EVS512,50.08412176,Evs,Grade 5,Voices opinions on issues observed/experienced and relates practices/happenings to larger issues of society,28.6246,77.2987
Delhi,10,North,80,31,94,772,EVS512,49.95338201,Evs,Grade 5,Voices opinions on issues observed/experienced and relates practices/happenings to larger issues of society,28.6859,77.2148
Delhi,10,Central,77,30,82,689,EVS512,51.95139572,Evs,Grade 5,Voices opinions on issues observed/experienced and relates practices/happenings to larger issues of society,28.6859,77.2148
Delhi,10,North East,741,28,66,674,EVS512,38.82375599,Evs,Grade 5,Voices opinions on issues observed/experienced and relates practices/happenings to larger issues of society,28.7133,77.257
Delhi,10,North West A,82,28,71,711,EVS512,43.94993838,Evs,Grade 5,Voices opinions on issues observed/experienced and relates practices/happenings to larger issues of society,28.7186,77.0685
Delhi,10,North West B,742,31,85,856,EVS512,52.79829172,Evs,Grade 5,Voices opinions on issues observed/experienced and relates practices/happenings to larger issues of society,28.7373,77.091
